,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,parrilla,gimnasio,sum,pileta,hidromasaje,vigilancia,playrooom,cancha,solarium,al_frente,nuevo,lavadero,aire,calefaccion,luminoso,garage,balcon,baulera,terraza
13517,220000.0,93.0,66.0,2365.5913978494627,3333.333333333333,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
13520,270000.0,102.0,97.0,2647.0588235294117,2783.5051546391746,4.0,13.0,0.0,5.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13539,705000.0,202.0,202.0,3490.09900990099,3490.09900990099,6.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13551,890000.0,330.0,300.0,2696.969696969697,2966.666666666666,9.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
13559,235000.0,95.0,84.0,2473.684210526316,2797.6190476190477,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,1
13570,222000.0,81.0,70.0,2740.740740740741,3171.4285714285716,2.0,6.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1
13587,125000.0,41.0,36.0,3048.780487804879,3472.222222222222,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
13592,289000.0,104.0,98.0,2778.8461538461547,2948.9795918367345,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
13596,1200000.0,335.0,274.0,3582.089552238806,4379.56204379562,5.0,9.0,0.0,6.0,0.0,0.0,0.0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0
13599,289000.0,84.0,80.0,3440.476190476191,3612.5,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
13619,145000.0,50.0,45.0,2900.0,3222.222222222222,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
13640,150000.0,50.0,45.0,3000.0,3333.333333333333,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1
13662,203200.0,58.0,50.0,3503.4482758620693,4064.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13663,224300.0,58.0,45.0,3867.2413793103447,4984.444444444444,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13664,150700.0,41.0,36.0,3675.609756097561,4186.11111111111,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13665,395100.0,119.0,105.0,3320.168067226891,3762.857142857143,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13666,174223.94,58.0,50.0,3003.861034482759,62130.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13667,192417.48,58.0,45.0,3317.5427586206897,76242.22222222223,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13668,129244.83,41.0,36.0,3152.3129268292682,64013.888888888876,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13669,387498.94,119.0,105.0,3256.293613445378,65802.85714285714,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13670,115459.46,36.0,29.0,3207.2072222222223,70989.6551724138,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13671,210000.0,78.0,72.0,2692.3076923076924,2916.666666666666,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0
13672,131900.0,36.0,29.0,3663.888888888889,4548.275862068967,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13673,334460.61,93.0,68.0,3596.3506451612902,87700.0,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13675,382300.0,93.0,68.0,4110.752688172043,5622.058823529412,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13677,336406.71,93.0,68.0,3617.276451612904,88210.29411764706,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13679,384500.0,93.0,68.0,4134.408602150537,5654.411764705883,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13681,943200.0,204.0,165.0,4623.529411764705,5716.363636363636,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13682,1192000.0,257.0,169.0,4638.132295719845,7053.254437869822,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13683,597400.0,129.0,98.0,4631.007751937986,6095.918367346939,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13684,556100.0,153.0,101.0,3634.640522875817,5505.940594059405,4.0,6.0,0.0,4.0,0.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13686,105000.0,49.0,45.0,2142.8571428571427,2333.333333333333,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13701,110000.0,35.0,35.0,3142.857142857143,3142.857142857143,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13705,159000.0,59.0,54.0,2694.915254237288,2944.4444444444453,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
13706,169000.0,59.0,54.0,2864.406779661017,3129.6296296296296,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
13715,174500.0,76.0,72.0,2296.0526315789475,2423.6111111111113,4.0,11.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13716,227000.0,78.0,71.0,2910.2564102564093,3197.183098591549,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
13720,187000.0,75.0,75.0,2493.333333333333,2493.333333333333,3.0,13.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13721,115000.0,41.0,37.0,2804.8780487804884,3108.108108108108,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
13722,160000.0,62.0,62.0,2580.6451612903224,2580.6451612903224,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13724,89500.0,39.0,39.0,2294.871794871795,2294.871794871795,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13726,298000.0,117.0,105.0,2547.008547008547,2838.095238095238,4.0,8.0,1.0,2.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
13728,380000.0,170.0,120.0,2235.294117647059,3166.666666666666,5.0,7.0,1.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13731,750000.0,250.0,250.0,3000.0,3000.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
13749,159000.0,40.0,31.0,3975.0,5129.032258064516,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
13758,550000.0,150.0,144.0,3666.666666666666,3819.444444444444,4.0,6.0,0.0,6.0,0.0,0.0,1.0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1
13759,500000.0,135.0,128.0,3703.7037037037044,3906.25,3.0,6.0,0.0,6.0,0.0,0.0,1.0,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1
13760,98000.0,35.0,32.0,2800.0,3062.5,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1
13762,110200.0,36.0,34.0,3061.1111111111113,3241.1764705882347,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13763,109500.0,37.0,35.0,2959.4594594594605,3128.5714285714284,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13765,112000.0,36.0,34.0,3111.1111111111113,3294.1176470588234,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13769,121000.0,38.0,36.0,3184.2105263157896,3361.1111111111113,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13773,185000.0,71.0,49.0,2605.6338028169016,3775.510204081633,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
13775,399000.0,88.0,70.0,4534.090909090909,5700.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0
13784,110300.0,37.0,35.0,2981.081081081081,3151.4285714285716,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13786,114700.0,37.0,35.0,3100.0,3277.142857142857,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13788,107700.0,37.0,35.0,2910.8108108108117,3077.142857142857,1.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13809,630000.0,140.0,126.0,4500.0,5000.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
13828,185000.0,115.0,65.0,1608.695652173913,2846.1538461538453,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
13829,79000.0,42.0,42.0,1880.952380952381,1880.952380952381,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13830,155000.0,44.0,40.0,3522.7272727272725,3875.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
13834,69000.0,24.0,22.0,2875.0,3136.3636363636365,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13836,253290.0,88.0,78.0,2878.2954545454545,3247.3076923076924,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1
13837,340000.0,157.0,147.0,2165.605095541401,2312.925170068027,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
13838,150000.0,56.0,49.0,2678.5714285714284,3061.2244897959185,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
13845,215000.0,106.0,100.0,2028.301886792453,2150.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13848,189000.0,75.0,68.0,2520.0,2779.4117647058824,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
13856,76000.0,30.0,27.0,2533.333333333333,2814.8148148148152,1.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13867,129000.0,48.0,48.0,2687.5,2687.5,2.0,12.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13895,174000.0,60.0,50.0,2900.0,3480.0,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13896,115000.0,42.0,40.0,2738.095238095238,2875.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13897,179000.0,60.0,50.0,2983.333333333333,3580.0,2.0,11.0,0.0,0.0,4.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13898,219000.0,134.0,55.0,1634.3283582089555,3981.818181818182,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1
13899,190000.0,59.0,55.0,3220.3389830508477,3454.5454545454545,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1
13900,277568.0,86.0,51.0,3227.534883720931,5442.509803921569,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13901,127000.0,52.0,52.0,2442.3076923076924,2442.3076923076924,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13902,204500.0,62.0,54.0,3298.3870967741937,3787.037037037037,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
13905,120000.0,42.0,40.0,2857.142857142857,3000.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13906,120000.0,42.0,40.0,2857.142857142857,3000.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13907,110000.0,37.0,37.0,2972.972972972973,2972.972972972973,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,1
13908,108000.0,36.0,32.0,3000.0,3375.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13909,108000.0,36.0,32.0,3000.0,3375.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13910,115500.0,36.0,32.0,3208.333333333333,3609.375,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13911,115500.0,36.0,32.0,3208.333333333333,3609.375,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13912,115000.0,36.0,32.0,3194.4444444444453,3593.75,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13913,106500.0,33.0,29.0,3227.2727272727275,3672.413793103448,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13914,106500.0,33.0,29.0,3227.2727272727275,3672.413793103448,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13915,106500.0,33.0,29.0,3227.2727272727275,3672.413793103448,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13916,106816.0,33.0,29.0,3236.848484848485,3683.310344827586,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13917,106816.0,33.0,29.0,3236.848484848485,3683.310344827586,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
13918,106816.0,33.0,29.0,3236.848484848485,3683.310344827586,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0
13920,98000.0,30.0,26.0,3266.666666666666,3769.230769230769,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13921,98000.0,30.0,26.0,3266.666666666666,3769.230769230769,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13922,98176.0,30.0,26.0,3272.5333333333333,3776.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0
13923,142304.0,44.0,26.0,3234.181818181818,5473.23076923077,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1
13924,198500.0,62.0,54.0,3201.6129032258063,3675.925925925926,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
13926,198500.0,62.0,54.0,3201.6129032258063,3675.925925925926,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
13927,201500.0,62.0,54.0,3250.0,3731.481481481481,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0
13928,179040.0,55.0,44.0,3255.2727272727275,4069.090909090909,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1
13929,365500.0,140.0,122.0,2610.714285714286,2995.901639344262,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13930,379500.0,140.0,122.0,2710.714285714286,3110.655737704918,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13931,414700.0,140.0,122.0,2962.142857142857,3399.180327868853,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13932,421700.0,140.0,122.0,3012.142857142857,3456.55737704918,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13933,400000.0,140.0,105.0,2857.142857142857,3809.523809523809,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13934,403000.0,149.0,132.0,2704.697986577181,3053.0303030303025,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13935,418000.0,149.0,132.0,2805.3691275167785,3166.666666666666,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13936,433000.0,149.0,132.0,2906.0402684563755,3280.3030303030305,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13937,440500.0,149.0,132.0,2956.3758389261743,3337.121212121212,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13938,448000.0,149.0,132.0,3006.711409395973,3393.939393939394,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13939,425500.0,149.0,115.0,2855.7046979865772,3700.0,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
13946,913000.0,137.0,129.0,6664.233576642337,7077.519379844961,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
13948,119900.0,50.0,42.0,2398.0,2854.761904761905,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
13962,169500.0,64.0,56.0,2648.4375,3026.785714285714,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1
13976,61000.0,21.0,21.0,2904.761904761905,2904.761904761905,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
13979,316970.0,108.0,92.0,2934.9074074074074,3445.326086956521,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
13980,320000.0,108.0,92.0,2962.962962962963,3478.2608695652175,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
13981,107000.0,38.0,33.0,2815.7894736842104,3242.4242424242425,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
13982,322000.0,108.0,92.0,2981.481481481481,3500.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
13983,116000.0,38.0,33.0,3052.631578947369,3515.151515151515,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
13987,2900000.0,240.0,200.0,12083.333333333336,14500.0,7.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14014,489000.0,84.0,77.0,5821.428571428572,6350.649350649351,3.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14015,680000.0,289.0,244.0,2352.9411764705883,2786.8852459016393,8.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
14017,895000.0,163.0,144.0,5490.797546012271,6215.277777777777,5.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1
14018,1383000.0,204.0,133.0,6779.411764705883,10398.496240601504,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
14020,179000.0,43.0,43.0,4162.790697674419,4162.790697674419,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14024,314000.0,68.0,60.0,4617.64705882353,5233.333333333333,2.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14035,147600.0,42.0,36.0,3514.285714285714,4100.0,1.0,7.0,0.0,7.0,0.0,1.0,0.0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
14046,160000.0,53.0,50.0,3018.867924528302,3200.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
14051,350000.0,107.0,88.0,3271.028037383177,3977.2727272727284,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
14055,99900.0,40.0,36.0,2497.5,2775.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14059,120000.0,35.0,33.0,3428.5714285714284,3636.363636363637,1.0,7.0,0.0,3.0,2.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
14061,231000.0,82.0,70.0,2817.0731707317077,3300.0,3.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14064,205000.0,53.0,42.0,3867.924528301887,4880.952380952381,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14066,125170.0,36.0,34.0,3476.9444444444453,3681.470588235294,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14067,136500.0,34.0,28.0,4014.7058823529414,4875.0,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14068,241100.0,45.0,39.0,5357.777777777777,6182.0512820512795,1.0,7.0,0.0,3.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
14069,1160000.0,194.0,180.0,5979.381443298968,6444.444444444444,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14071,920000.0,137.0,129.0,6715.328467153285,7131.782945736434,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14073,920000.0,137.0,121.0,6715.328467153285,7603.305785123967,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14074,940000.0,137.0,121.0,6861.313868613139,7768.5950413223145,4.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
14078,360000.0,55.0,47.0,6545.454545454545,7659.574468085108,2.0,7.0,0.0,3.0,2.0,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0
