,Unnamed: 0.1,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,bus_stop,subway,park,school,police,hospital,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
4209,38363,497700.0,158.0,145.0,3150.0,3432.4137931034484,4.0,9.0,0.0,3.0,2.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
4210,38368,245000.0,61.0,57.0,4016.393442622951,4298.245614035088,2.0,17.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0
4211,38397,372000.0,84.0,73.0,4428.571428571428,5095.890410958904,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4212,38398,430000.0,106.0,93.0,4056.603773584906,4623.655913978495,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4213,38399,598000.0,148.0,135.0,4040.540540540541,4429.62962962963,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4214,38400,276000.0,67.0,49.0,4119.4029850746265,5632.65306122449,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4215,38401,375000.0,84.0,73.0,4464.285714285715,5136.986301369863,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4216,38402,278000.0,67.0,49.0,4149.253731343284,5673.469387755103,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4217,38403,377000.0,85.0,74.0,4435.294117647059,5094.594594594595,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4218,38404,376000.0,84.0,73.0,4476.190476190476,5150.684931506848,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4219,38405,378000.0,84.0,73.0,4500.0,5178.0821917808225,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4220,38406,280000.0,64.0,45.0,4375.0,6222.222222222223,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4221,38408,349000.0,113.0,106.0,3088.495575221239,3292.4528301886794,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
4222,38409,465000.0,148.0,129.0,3141.891891891892,3604.6511627906975,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
4223,38413,123000.0,54.0,44.0,2277.777777777778,2795.4545454545455,2.0,5.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,38414,105000.0,1.0,1.0,105000.0,105000.0,1.0,7.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4225,38415,110000.0,1.0,1.0,110000.0,110000.0,1.0,7.0,0.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4226,38416,136000.0,44.0,42.0,3090.909090909091,3238.095238095238,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4227,38419,835000.0,230.0,215.0,3630.4347826086964,3883.720930232558,4.0,3.0,0.0,7.0,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0
4228,38420,490000.0,160.0,134.0,3062.5,3656.716417910448,3.0,3.0,0.0,7.0,5.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
4230,38431,375000.0,115.0,105.0,3260.8695652173915,3571.4285714285716,3.0,10.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4231,38432,1700000.0,342.0,298.0,4970.760233918129,5704.697986577182,5.0,17.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
4232,38433,350000.0,81.0,75.0,4320.987654320988,4666.666666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4233,38435,137991.0,39.0,39.0,3538.230769230769,3538.230769230769,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4235,38442,1690000.0,243.0,180.0,6954.732510288067,9388.888888888889,4.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,38443,224000.0,53.0,48.0,4226.415094339623,4666.666666666667,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
4237,38447,166000.0,49.0,38.0,3387.7551020408173,4368.421052631579,2.0,6.0,0.0,0.0,4.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0
4238,38470,350000.0,125.0,90.0,2800.0,3888.888888888889,4.0,8.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0
4239,38504,870000.0,168.0,148.0,5178.571428571428,5878.3783783783765,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
4240,38505,870000.0,168.0,148.0,5178.571428571428,5878.3783783783765,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
4241,38506,298000.0,92.0,83.0,3239.1304347826085,3590.361445783133,4.0,18.0,0.0,2.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
4242,38507,210000.0,58.0,54.0,3620.689655172414,3888.888888888889,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
4256,38522,290000.0,87.0,80.0,3333.333333333333,3625.0,3.0,9.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4262,38528,238000.0,62.0,56.0,3838.709677419354,4250.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4263,38529,245000.0,62.0,56.0,3951.6129032258063,4375.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
4273,38544,175000.0,75.0,72.0,2333.333333333333,2430.555555555556,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
4274,38545,165000.0,74.0,66.0,2229.7297297297296,2500.0,3.0,13.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0
4275,38547,105000.0,63.0,63.0,1666.666666666667,1666.666666666667,3.0,9.0,1.0,1.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,38548,75000.0,31.0,27.0,2419.3548387096776,2777.777777777778,1.0,11.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4277,38550,95000.0,48.0,35.0,1979.166666666667,2714.285714285714,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1
4279,38561,248000.0,59.0,59.0,4203.389830508475,4203.389830508475,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4281,38572,185000.0,68.0,60.0,2720.5882352941176,3083.333333333333,3.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
4282,38574,245000.0,110.0,110.0,2227.2727272727275,2227.2727272727275,4.0,7.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4283,38577,375000.0,94.0,94.0,3989.3617021276596,3989.36170212766,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0
4284,38578,540000.0,168.0,168.0,3214.285714285714,3214.285714285714,5.0,15.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
4285,38583,169000.0,42.0,40.0,4023.809523809524,4225.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
4286,38594,92000.0,48.0,45.0,1916.666666666667,2044.4444444444448,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
4287,38595,149000.0,79.0,79.0,1886.0759493670887,1886.0759493670887,3.0,5.0,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4288,38596,128000.0,56.0,56.0,2285.714285714286,2285.714285714286,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,38604,93900.0,55.0,50.0,1707.2727272727273,1878.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4290,38605,380000.0,140.0,130.0,2714.285714285714,2923.0769230769233,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4291,38682,620000.0,180.0,171.0,3444.4444444444453,3625.730994152047,4.0,8.0,0.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
4292,38687,449000.0,135.0,135.0,3325.925925925926,3325.925925925926,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0
4293,38693,245000.0,144.0,125.0,1701.388888888889,1960.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
4294,38695,410000.0,148.0,132.0,2770.2702702702704,3106.060606060606,4.0,6.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0
4295,38696,280000.0,94.0,84.0,2978.723404255319,3333.333333333333,4.0,8.0,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
4296,38702,78000.0,42.0,42.0,1857.142857142857,1857.142857142857,2.0,8.0,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4297,38705,200000.0,80.0,70.0,2500.0,2857.142857142857,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4298,38719,95300.0,34.0,34.0,2802.9411764705883,2802.9411764705883,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
4299,38722,269000.0,97.0,90.0,2773.19587628866,2988.888888888889,3.0,19.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4300,38723,339000.0,159.0,159.0,2132.0754716981132,2132.0754716981132,5.0,11.0,0.0,1.0,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,38727,210000.0,81.0,81.0,2592.5925925925926,2592.592592592593,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4302,38728,280000.0,124.0,124.0,2258.064516129032,2258.064516129032,4.0,7.0,0.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4303,38743,155000.0,50.0,50.0,3100.0,3100.0,2.0,8.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4304,38744,89000.0,33.0,33.0,2696.969696969697,2696.969696969697,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4305,38745,89000.0,32.0,32.0,2781.25,2781.25,1.0,10.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4306,38746,167000.0,77.0,77.0,2168.8311688311687,2168.8311688311687,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4307,38747,169000.0,77.0,77.0,2194.805194805195,2194.805194805195,3.0,10.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
4308,38772,180000.0,65.0,65.0,2769.230769230769,2769.230769230769,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
4309,38773,115000.0,53.0,53.0,2169.811320754717,2169.811320754717,3.0,1.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0
4310,38778,190000.0,96.0,96.0,1979.1666666666667,1979.166666666667,2.0,9.0,0.0,1.0,6.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0
4311,38804,1500000.0,310.0,310.0,4838.709677419355,4838.709677419355,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0
4312,38816,230000.0,68.0,54.0,3382.3529411764707,4259.259259259259,2.0,8.0,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4313,38823,162000.0,90.0,82.0,1800.0,1975.6097560975606,4.0,5.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4314,38859,265000.0,76.0,76.0,3486.842105263158,3486.842105263158,3.0,5.0,0.0,0.0,3.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4315,38870,123000.0,45.0,41.0,2733.333333333333,3000.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4316,38871,123000.0,46.0,43.0,2673.913043478261,2860.465116279069,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
4318,38890,190000.0,60.0,54.0,3166.666666666666,3518.518518518519,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1
4319,38891,95000.0,47.0,47.0,2021.276595744681,2021.276595744681,3.0,12.0,1.0,1.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
4320,38895,420000.0,142.0,131.0,2957.7464788732395,3206.106870229008,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4321,38896,300000.0,122.0,115.0,2459.016393442623,2608.695652173913,5.0,20.0,1.0,4.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,38901,225000.0,55.0,51.0,4090.909090909091,4411.764705882353,3.0,17.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4323,38908,120000.0,48.0,45.0,2500.0,2666.6666666666665,2.0,6.0,1.0,0.0,2.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0
4326,38955,145000.0,63.0,36.0,2301.5873015873017,4027.777777777778,2.0,5.0,0.0,1.0,1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
4327,38964,72500.0,27.0,27.0,2685.185185185185,2685.1851851851848,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0
4328,38968,294000.0,163.0,141.0,1803.680981595092,2085.106382978724,5.0,7.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1
4329,38969,85000.0,32.0,32.0,2656.25,2656.25,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4330,38970,165000.0,70.0,61.0,2357.142857142857,2704.918032786885,3.0,1.0,0.0,0.0,5.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
4331,38971,215000.0,116.0,101.0,1853.448275862069,2128.7128712871286,5.0,6.0,0.0,1.0,4.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4332,38972,125000.0,53.0,45.0,2358.490566037736,2777.777777777778,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0
4333,38975,149000.0,71.0,66.0,2098.5915492957747,2257.575757575757,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4335,38992,179000.0,75.0,75.0,2386.6666666666665,2386.6666666666665,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
4336,38993,69900.0,34.0,34.0,2055.8823529411766,2055.8823529411766,1.0,4.0,1.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4337,38999,75000.0,35.0,35.0,2142.8571428571427,2142.8571428571427,1.0,18.0,0.0,5.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
4338,39001,80000.0,40.0,40.0,2000.0,2000.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1
4339,39002,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4340,39003,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4341,39004,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4342,39005,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4343,39006,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4344,39007,75000.0,40.0,40.0,1875.0,1875.0,1.0,4.0,0.0,0.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
4345,39009,395000.0,162.0,162.0,2438.271604938272,2438.271604938272,5.0,13.0,2.0,0.0,5.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1
4346,39090,960000.0,202.0,202.0,4752.475247524752,4752.475247524752,5.0,6.0,0.0,3.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1
4347,39102,100000.0,40.0,40.0,2500.0,2500.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4348,39111,199000.0,96.0,96.0,2072.9166666666665,2072.9166666666665,4.0,13.0,1.0,3.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
4349,39119,145000.0,47.0,47.0,3085.1063829787236,3085.1063829787236,3.0,12.0,1.0,0.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4350,39127,84999.0,39.0,39.0,2179.4615384615386,2179.4615384615386,2.0,4.0,0.0,2.0,2.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4351,39140,150000.0,53.0,53.0,2830.188679245283,2830.1886792452833,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0
4352,39150,175000.0,64.0,64.0,2734.375,2734.375,3.0,16.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
4353,39218,135000.0,56.0,50.0,2410.714285714286,2700.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
4354,39249,121500.0,39.0,4.0,3115.384615384615,30375.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4355,39263,1125000.0,128.0,128.0,8789.0625,8789.0625,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0
4356,39281,140000.0,52.0,50.0,2692.3076923076924,2800.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
4357,39307,73581.78,37.0,34.0,1988.696756756757,38588.23529411765,1.0,5.0,0.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
