,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,rooms,Almagro,Barrio Norte,Belgrano,Caballito,Flores,Palermo,Recoleta,San Telmo,Villa Crespo,Villa Urquiza,_parrilla,_gimnasio,_sum,_pileta,_hidromasaje,_vigilancia,_playrooom,_cancha,_solarium,_al_frente,_nuevo?,_lavadero,_aire,_calefaccion,_luminoso,_garage,_balcon,_baulera,_terraza
3300,65500.0,27.0,24.0,2425.925925925926,2729.1666666666665,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3301,73500.0,34.0,32.0,2161.7647058823527,2296.875,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3302,370000.0,109.0,109.0,3394.4954128440368,3394.4954128440368,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
3303,98000.0,60.0,53.0,1633.333333333333,1849.0566037735848,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3304,185000.0,73.0,65.0,2534.2465753424663,2846.1538461538453,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3305,152000.0,62.0,62.0,2451.612903225807,2451.612903225807,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3306,330000.0,117.0,113.0,2820.5128205128203,2920.353982300885,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0
3307,1750000.0,330.0,300.0,5303.030303030303,5833.333333333332,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
3308,129000.0,65.0,60.0,1984.6153846153845,2150.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
3309,270000.0,85.0,85.0,3176.470588235294,3176.470588235294,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3310,209000.0,80.0,73.0,2612.5,2863.013698630137,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3311,260000.0,119.0,76.0,2184.873949579832,3421.052631578948,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
3314,320000.0,167.0,148.0,1916.167664670659,2162.162162162162,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
3315,79000.0,36.0,36.0,2194.444444444445,2194.444444444445,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3316,289000.0,56.0,56.0,5160.714285714285,5160.714285714285,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3318,115000.0,65.0,50.0,1769.2307692307693,2300.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
3320,119000.0,46.0,40.0,2586.9565217391305,2975.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3321,360000.0,95.0,86.0,3789.4736842105267,4186.046511627907,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,0
3322,375000.0,75.0,75.0,5000.0,5000.0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1
3323,440000.0,110.0,110.0,4000.0,4000.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3324,132000.0,43.0,38.0,3069.767441860465,3473.684210526316,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3325,124000.0,40.0,36.0,3100.0,3444.4444444444453,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3326,95000.0,34.0,32.0,2794.1176470588234,2968.75,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3327,98000.0,34.0,32.0,2882.3529411764707,3062.5,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3328,260000.0,100.0,94.0,2600.0,2765.9574468085107,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
3329,184000.0,64.0,60.0,2875.0,3066.666666666666,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3330,184000.0,64.0,60.0,2875.0,3066.666666666666,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0
3332,247425.0,81.0,75.0,3054.6296296296296,3299.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0
3333,85000.0,35.0,33.0,2428.5714285714284,2575.757575757576,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3334,155000.0,76.0,72.0,2039.4736842105265,2152.777777777778,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3335,155000.0,76.0,72.0,2039.4736842105265,2152.777777777778,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3336,155000.0,76.0,72.0,2039.4736842105265,2152.777777777778,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3337,155000.0,76.0,72.0,2039.4736842105265,2152.777777777778,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0
3338,179000.0,95.0,88.0,1884.210526315789,2034.090909090909,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
3339,179000.0,95.0,88.0,1884.210526315789,2034.090909090909,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0
3340,170000.0,176.0,76.0,965.9090909090908,2236.842105263158,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3341,170000.0,176.0,76.0,965.9090909090908,2236.842105263158,3.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3342,220000.0,95.0,90.0,2315.7894736842104,2444.444444444445,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
3343,220000.0,95.0,90.0,2315.7894736842104,2444.444444444445,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
3344,300000.0,125.0,112.0,2400.0,2678.5714285714284,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
3345,300000.0,125.0,112.0,2400.0,2678.5714285714284,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
3346,220000.0,95.0,90.0,2315.7894736842104,2444.444444444445,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
3347,220000.0,95.0,90.0,2315.7894736842104,2444.444444444445,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0
3348,178000.0,50.0,42.0,3560.0,4238.095238095239,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0
3351,198000.0,81.0,69.0,2444.444444444445,2869.5652173913045,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
3352,110000.0,51.0,39.0,2156.8627450980393,2820.5128205128203,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
3353,398000.0,166.0,146.0,2397.590361445783,2726.027397260274,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3354,115000.0,40.0,40.0,2875.0,2875.0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3355,105000.0,43.0,43.0,2441.860465116279,2441.860465116279,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3356,670000.0,266.0,266.0,2518.796992481203,2518.796992481203,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0
3357,230000.0,78.0,62.0,2948.717948717949,3709.677419354839,1.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
3360,780000.0,193.0,186.0,4041.450777202073,4193.548387096775,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
3361,330000.0,122.0,112.0,2704.918032786885,2946.4285714285716,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0
3362,770000.0,220.0,217.0,3500.0,3548.3870967741937,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3363,94000.0,37.0,34.0,2540.5405405405404,2764.7058823529414,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3364,210000.0,85.0,80.0,2470.5882352941176,2625.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3365,76000.0,33.0,33.0,2303.030303030303,2303.030303030303,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
3367,310000.0,97.0,97.0,3195.8762886597938,3195.8762886597938,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
3368,229000.0,80.0,80.0,2862.5,2862.5,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0
3369,128000.0,56.0,48.0,2285.714285714286,2666.6666666666665,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3370,160000.0,100.0,80.0,1600.0,2000.0,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3371,75000.0,35.0,35.0,2142.8571428571427,2142.8571428571427,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3372,158000.0,60.0,53.0,2633.333333333333,2981.132075471698,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3373,90000.0,36.0,36.0,2500.0,2500.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3374,80000.0,44.0,38.0,1818.1818181818185,2105.2631578947367,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3375,325000.0,168.0,145.0,1934.523809523809,2241.3793103448274,5.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0
3376,92000.0,47.0,42.0,1957.4468085106384,2190.4761904761904,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3377,255000.0,200.0,200.0,1275.0,1275.0,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
3378,95000.0,39.0,35.0,2435.897435897436,2714.285714285714,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0
3379,205000.0,107.0,89.0,1915.887850467289,2303.370786516854,4.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1
3381,85000.0,35.0,35.0,2428.5714285714284,2428.5714285714284,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3382,175000.0,75.0,75.0,2333.333333333333,2333.333333333333,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
3383,175000.0,45.0,38.0,3888.888888888889,4605.263157894737,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0
3384,510000.0,239.0,26.0,2133.8912133891213,19615.384615384617,5.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1
3385,197000.0,108.0,105.0,1824.0740740740741,1876.1904761904761,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0
3386,649000.0,224.0,204.0,2897.3214285714284,3181.372549019608,5.0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1
3387,217000.0,50.0,49.0,4340.0,4428.571428571428,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3388,217000.0,50.0,49.0,4340.0,4428.571428571428,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3389,127000.0,47.0,47.0,2702.127659574468,2702.127659574468,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3390,127000.0,80.0,72.0,1587.5,1763.888888888889,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
3393,165000.0,53.0,42.0,3113.2075471698113,3928.571428571429,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3394,159000.0,53.0,42.0,3000.0,3785.714285714286,2.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
3395,108000.0,37.0,33.0,2918.918918918919,3272.7272727272725,1.0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3397,107500.0,50.0,41.0,2150.0,2621.951219512195,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
3398,245000.0,93.0,88.0,2634.4086021505373,2784.090909090909,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
3399,350000.0,100.0,92.0,3500.0,3804.347826086957,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0
3400,330000.0,179.0,148.0,1843.5754189944128,2229.7297297297296,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
3401,265000.0,74.0,68.0,3581.081081081081,3897.058823529412,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
3402,150000.0,42.0,42.0,3571.4285714285716,3571.4285714285716,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3403,620000.0,230.0,215.0,2695.6521739130435,2883.720930232558,7.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0
3404,147000.0,60.0,60.0,2450.0,2450.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
3405,160000.0,88.0,80.0,1818.1818181818185,2000.0,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
3406,146528.98,69.0,61.0,2123.6084057971016,42830.901639344265,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3407,175000.0,74.0,66.0,2364.864864864865,2651.5151515151515,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3408,298000.0,111.0,101.0,2684.684684684685,2950.495049504951,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1
3409,220000.0,129.0,129.0,1705.4263565891476,1705.4263565891476,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
3410,375000.0,83.0,75.0,4518.072289156626,5000.0,3.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0
3411,140000.0,96.0,44.0,1458.333333333333,3181.818181818182,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3413,362000.0,110.0,98.0,3290.909090909091,3693.8775510204077,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3414,139000.0,69.0,55.0,2014.4927536231885,2527.2727272727275,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3415,120000.0,38.0,38.0,3157.894736842105,3157.894736842105,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3416,315000.0,138.0,98.0,2282.608695652174,3214.285714285714,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3417,98000.0,40.0,36.0,2450.0,2722.222222222222,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
3418,190000.0,81.0,77.0,2345.679012345679,2467.5324675324678,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3419,210000.0,76.0,68.0,2763.157894736842,3088.2352941176478,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1
3420,79000.0,38.0,38.0,2078.9473684210525,2078.9473684210525,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,130000.0,60.0,60.0,2166.6666666666665,2166.6666666666665,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
3423,130000.0,46.0,40.0,2826.086956521739,3250.0,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3424,600000.0,179.0,179.0,3351.95530726257,3351.955307262571,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0
3425,165000.0,80.0,80.0,2062.5,2062.5,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1
3426,85000.0,26.0,26.0,3269.230769230769,3269.230769230769,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3427,112000.0,50.0,50.0,2240.0,2240.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1
3428,98000.0,37.0,37.0,2648.6486486486488,2648.648648648649,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3429,209000.0,95.0,95.0,2200.0,2200.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
3430,83600.0,38.0,38.0,2200.0,2200.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
3431,179300.0,81.0,81.0,2213.58024691358,2213.58024691358,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0
3432,83600.0,38.0,38.0,2200.0,2200.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0
3433,162800.0,74.0,74.0,2200.0,2200.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1
3434,168000.0,55.0,45.0,3054.5454545454545,3733.333333333334,2.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
3435,460000.0,128.0,128.0,3593.75,3593.75,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
3436,103000.0,33.0,33.0,3121.212121212121,3121.212121212121,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3437,103000.0,33.0,33.0,3121.212121212121,3121.212121212121,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3438,78000.0,32.0,27.0,2437.5,2888.888888888889,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0
3439,82000.0,36.0,34.0,2277.777777777778,2411.7647058823527,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3440,195000.0,116.0,66.0,1681.0344827586207,2954.5454545454545,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1
3441,195000.0,116.0,66.0,1681.0344827586207,2954.5454545454545,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
3442,138000.0,56.0,50.0,2464.285714285714,2760.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
3443,138000.0,56.0,50.0,2464.285714285714,2760.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0
3444,112000.0,53.0,49.0,2113.2075471698113,2285.714285714286,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,74500.0,35.0,32.0,2128.5714285714284,2328.125,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,112000.0,53.0,49.0,2113.2075471698113,2285.714285714286,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3447,71800.0,35.0,32.0,2051.428571428572,2243.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,82000.0,33.0,33.0,2484.848484848485,2484.848484848485,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
3449,92000.0,40.0,40.0,2300.0,2300.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3450,230000.0,122.0,72.0,1885.2459016393445,3194.4444444444453,2.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
3451,230000.0,122.0,72.0,1885.2459016393445,3194.4444444444453,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
3452,215000.0,85.0,85.0,2529.4117647058824,2529.4117647058824,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3453,65000.0,63.0,59.0,1031.7460317460318,1101.6949152542372,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
3454,135000.0,65.0,65.0,2076.923076923077,2076.923076923077,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3455,390000.0,237.0,220.0,1645.5696202531647,1772.7272727272727,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0
3456,540000.0,194.0,194.0,2783.5051546391746,2783.5051546391746,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
3457,870000.0,200.0,193.0,4350.0,4507.772020725389,5.0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3458,1997000.0,320.0,320.0,6240.625,6240.625,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
3459,870000.0,200.0,193.0,4350.0,4507.772020725389,5.0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3460,339000.0,100.0,90.0,3390.0,3766.666666666666,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
3461,369000.0,100.0,90.0,3690.0,4100.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
3462,369000.0,100.0,90.0,3690.0,4100.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0
